male,AGES,BOARD TOPPER,DASA,CGPA - 1,CGPA - 2,DVM,Gaming Club,Mountaineering,None,ICSE,Other,DAYS SINCE LAST SHOWER,TREATS GIVEN,HAS A S/O ?,ATTENDS LECTURES,LITE,PIZZERIA EXPENDITURE (annual),GRAMS / MONTH,GPL
1.0,0.0,0.0,1.0,0.5328572,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.73333335,0.0,1.0,0.0,1.0,0.86020565,0.24423963,0.0
1.0,0.5,1.0,0.0,0.80142856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.5,0.0,0.0,1.0,0.80415994,0.24423963,0.0
1.0,0.375,0.0,0.0,0.4342857,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.0,1.0,0.0,1.0,0.70614856,0.20737328,0.0
1.0,0.25,0.0,0.0,0.4457143,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.5,0.0,0.0,1.0,0.93983996,0.19815667,0.0
0.0,0.0,0.0,0.0,0.6,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.25,0.0,1.0,0.0,0.25229713,0.013824885,1.0
1.0,0.125,0.0,0.0,0.84000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333334,1.0,1.0,1.0,1.0,0.62966853,0.66820276,0.0
1.0,0.0,1.0,0.0,0.47000003,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.73333335,0.0,1.0,0.0,1.0,0.72863996,0.013824885,0.0
1.0,0.75,0.0,0.0,0.45857143,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,1.0,1.0,0.0,1.0,0.89769137,0.66820276,0.0
0.0,0.875,0.0,0.0,0.2942857,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.0,1.0,0.0,0.0,0.13101715,0.027649768,1.0
1.0,0.375,0.0,1.0,1.0,0.8571429,0.0,0.0,0.0,1.0,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.21691428,0.032258064,1.0
0.0,0.0,0.0,0.0,0.22428572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,0.95451427,0.6221198,0.0
0.0,0.5,0.0,1.0,0.10428572,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.75,1.0,0.0,1.0,0.23675428,0.023041476,1.0
1.0,0.875,0.0,1.0,0.9685714,0.57142854,0.0,0.0,0.0,1.0,1.0,0.0,0.13333334,0.75,0.0,0.0,1.0,0.88096,0.47465438,0.0
1.0,0.375,0.0,0.0,0.67857146,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.25,1.0,0.0,0.0,0.7270857,0.5299539,0.0
1.0,0.125,0.0,0.0,0.37857145,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.25,0.0,1.0,0.0,0.08452571,0.027649768,1.0
1.0,0.0,0.0,0.0,0.6128571,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.98244566,0.7235023,0.0
1.0,0.25,0.0,0.0,0.34000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.72635424,0.34562212,0.0
1.0,0.75,0.0,1.0,0.1914286,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.25,1.0,0.0,1.0,0.7756342,0.3824885,0.0
1.0,1.0,0.0,1.0,0.39571428,0.28571427,0.0,0.0,0.0,1.0,1.0,0.0,0.9333334,0.5,0.0,0.0,1.0,0.91899425,0.89861745,0.0
1.0,0.25,0.0,0.0,0.0,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.25,0.0,0.0,1.0,0.6933485,0.069124416,0.0
1.0,0.0,0.0,0.0,0.81142867,0.8571429,0.0,0.0,0.0,1.0,1.0,0.0,0.06666667,0.25,1.0,0.0,0.0,0.9044114,0.6958525,0.0
0.0,0.75,0.0,1.0,0.09000003,0.71428573,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.5,0.0,0.0,0.0,0.104914285,0.0,1.0
1.0,0.0,0.0,0.0,0.37857145,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6548571,0.2626728,0.0
0.0,0.375,0.0,1.0,0.57,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.0,0.0,1.0,1.0,0.4531657,0.9723502,0.0
1.0,0.375,0.0,0.0,0.5442857,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.75,1.0,0.0,1.0,0.5346285,0.81566817,0.0
1.0,0.25,0.0,0.0,0.50428575,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.5,0.0,0.0,1.0,0.9540571,0.80645156,0.0
0.0,0.25,0.0,0.0,0.5985714,0.8571429,0.0,0.0,0.0,1.0,0.0,1.0,0.40000004,0.0,0.0,0.0,0.0,0.76886857,0.5299539,0.0
0.0,0.0,0.0,0.0,0.08428568,0.8571429,0.0,0.0,0.0,1.0,0.0,1.0,0.6,0.75,1.0,0.0,1.0,0.62582856,0.76958525,0.0
0.0,0.5,0.0,0.0,0.6485715,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.48123428,0.5299539,0.0
0.0,0.25,0.0,1.0,0.4928571,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.5,0.0,0.0,1.0,0.12827429,0.004608295,1.0
1.0,0.25,0.0,1.0,0.4928571,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.40000004,1.0,1.0,0.0,1.0,0.6402742,0.8894009,0.0
0.0,0.5,1.0,0.0,0.4928571,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.0,0.0,1.0,0.0,0.06358857,0.009216589,1.0
1.0,0.0,0.0,1.0,0.5442857,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.86666673,1.0,0.0,0.0,0.0,0.20937143,0.004608295,1.0
1.0,0.375,0.0,0.0,0.51000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.75460565,0.47465438,0.0
1.0,0.375,0.0,0.0,0.6214286,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.5,1.0,0.0,0.0,0.30230856,0.032258064,1.0
1.0,0.375,0.0,0.0,0.7942858,0.57142854,0.0,0.0,0.0,1.0,0.0,1.0,0.40000004,0.75,0.0,0.0,1.0,0.18541715,0.0,1.0
1.0,0.0,0.0,0.0,0.78571427,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.75,0.0,0.0,1.0,0.91072,0.15207373,0.0
1.0,0.5,0.0,1.0,0.82142854,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,1.0,1.0,0.0,0.0,0.23410286,0.027649768,1.0
0.0,0.75,0.0,1.0,0.23428571,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13333334,0.75,1.0,0.0,0.0,0.32356572,0.023041476,1.0
1.0,0.375,0.0,0.0,0.39,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.75,1.0,0.0,1.0,0.8596114,0.069124416,0.0
1.0,0.625,0.0,1.0,0.91714287,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.25,0.0,0.0,1.0,0.47721142,0.7603686,0.0
0.0,0.5,1.0,0.0,0.7371428,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.0,1.0,0.0,0.0,0.16717714,0.027649768,1.0
1.0,0.0,0.0,0.0,0.28571427,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.40000004,0.75,0.0,0.0,1.0,0.7108114,0.66820276,0.0
0.0,0.5,1.0,0.0,0.5328572,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.0,1.0,0.0,0.0,0.06029714,0.0,1.0
1.0,0.5,0.0,0.0,0.0,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.75,1.0,0.0,1.0,0.8698971,0.77880186,0.0
0.0,0.375,0.0,1.0,0.6157143,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.0,1.0,0.0,0.0,0.13453715,0.0,1.0
1.0,0.25,0.0,0.0,0.90857136,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.75,1.0,0.0,1.0,0.82048,0.6958525,0.0
1.0,0.0,0.0,0.0,0.29857147,0.71428573,0.0,0.0,0.0,1.0,1.0,0.0,0.4666667,0.0,1.0,0.0,1.0,0.85014856,0.4470046,0.0
0.0,0.625,0.0,1.0,0.35428572,0.71428573,0.0,0.0,0.0,1.0,1.0,0.0,0.73333335,0.0,0.0,1.0,0.0,0.17385143,0.004608295,1.0
1.0,0.0,0.0,0.0,0.6514286,0.57142854,0.0,0.0,0.0,1.0,1.0,0.0,0.73333335,1.0,0.0,0.0,1.0,0.6494628,0.12442396,0.0
1.0,0.625,0.0,0.0,0.57857144,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.40000004,0.25,1.0,0.0,0.0,0.73472,0.8801843,0.0
0.0,0.75,1.0,0.0,0.55714285,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.1541943,0.027649768,1.0
1.0,0.0,0.0,1.0,0.5214286,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.75,0.0,0.0,1.0,0.66299427,0.17050691,0.0
1.0,0.375,1.0,0.0,0.15142858,0.57142854,1.0,0.0,0.0,0.0,0.0,0.0,0.86666673,1.0,1.0,1.0,1.0,0.9880228,0.13364056,0.0
0.0,0.0,1.0,0.0,0.35571426,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.25,0.0,1.0,0.0,0.13170286,0.009216589,1.0
1.0,0.0,0.0,0.0,0.66714287,0.71428573,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.75,0.0,0.0,1.0,0.8554971,0.023041476,0.0
1.0,0.25,0.0,0.0,0.4557143,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.5,1.0,1.0,1.0,0.92662853,0.16129032,0.0
0.0,0.0,0.0,0.0,0.8928572,0.71428573,0.0,0.0,0.0,1.0,1.0,0.0,0.26666668,0.25,1.0,1.0,0.0,0.25609142,0.013824885,1.0
0.0,0.375,0.0,0.0,0.2942857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.53333336,1.0,0.0,0.0,1.0,0.6586514,0.23502304,0.0
0.0,0.125,1.0,0.0,0.34857142,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,1.0,1.0,1.0,1.0,0.37499428,0.023041476,1.0
1.0,0.625,0.0,1.0,0.57714283,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.75,0.0,0.0,1.0,0.83862853,0.49308753,0.0
0.0,0.375,0.0,1.0,0.38857138,0.42857146,0.0,0.0,0.0,1.0,1.0,0.0,0.26666668,0.0,1.0,0.0,1.0,0.12813714,0.0,1.0
1.0,0.0,0.0,0.0,0.2942857,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.75,1.0,0.0,0.0,0.6839771,0.29032257,0.0
0.0,0.25,0.0,1.0,0.26857144,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023041476,1.0
0.0,0.5,0.0,1.0,0.59000003,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,1.0,0.0,1.0,0.0,0.35766858,0.009216589,1.0
0.0,0.125,0.0,0.0,0.47714287,0.14285713,0.0,1.0,0.0,0.0,0.0,0.0,0.53333336,0.75,0.0,1.0,1.0,0.57467425,0.80645156,0.0
0.0,0.125,0.0,0.0,0.56285715,0.14285713,0.0,1.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,1.0,0.65819424,0.032258064,0.0
1.0,0.5,1.0,0.0,0.40999997,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.0,1.0,0.0,0.0,0.02518857,0.0,1.0
1.0,0.75,0.0,1.0,0.69285715,0.57142854,0.0,0.0,0.0,1.0,1.0,0.0,0.73333335,0.75,0.0,0.0,1.0,0.88950855,0.47465438,0.0
1.0,0.875,0.0,1.0,0.6114286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.75,0.0,0.0,1.0,0.86619425,0.34562212,0.0
0.0,0.25,1.0,0.0,0.4914286,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.5,1.0,0.0,1.0,0.19222857,0.013824885,1.0
1.0,0.0,1.0,0.0,0.2571429,0.28571427,0.0,0.0,0.0,1.0,1.0,0.0,0.4666667,1.0,0.0,0.0,0.0,0.18619429,0.013824885,1.0
1.0,0.5,0.0,0.0,0.70428574,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,1.0,1.0,1.0,1.0,0.6980114,0.6774193,0.0
1.0,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.25,1.0,1.0,0.0,0.1365943,0.0,1.0
1.0,0.25,0.0,1.0,0.19857138,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9333334,1.0,1.0,1.0,0.0,0.21942857,0.013824885,1.0
1.0,0.375,1.0,0.0,0.46142858,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,1.0,1.0,0.0,0.0,0.9278628,0.5115207,0.0
1.0,0.0,0.0,0.0,0.6700001,0.14285713,0.0,0.0,0.0,1.0,0.0,1.0,0.26666668,0.0,1.0,0.0,1.0,0.7263085,0.8894009,0.0
1.0,0.25,0.0,0.0,0.34285718,0.71428573,0.0,0.0,0.0,1.0,1.0,0.0,0.53333336,0.0,0.0,0.0,0.0,0.05321143,0.032258064,1.0
0.0,0.25,0.0,0.0,0.6142857,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,1.0,0.0,0.0,0.0,0.28338286,0.027649768,1.0
1.0,0.875,0.0,1.0,0.70714283,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.68374854,0.32718894,0.0
0.0,0.625,0.0,1.0,0.72285724,0.14285713,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.0,1.0,0.0,0.0,0.09056,0.01843318,1.0
1.0,0.0,0.0,1.0,0.40857142,0.28571427,0.0,0.0,0.0,1.0,1.0,0.0,0.8000001,0.75,1.0,0.0,1.0,0.86198854,0.9815668,0.0
0.0,0.5,0.0,1.0,0.79142857,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.75,1.0,1.0,0.0,0.19296001,0.009216589,1.0
0.0,0.5,0.0,0.0,0.5057143,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.75,1.0,0.0,0.0,0.18701714,0.023041476,1.0
1.0,0.0,0.0,0.0,0.55285716,0.71428573,0.0,0.0,0.0,1.0,0.0,1.0,0.20000002,0.75,1.0,0.0,1.0,0.58975995,0.11520737,0.0
1.0,0.625,0.0,0.0,0.07571429,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.0,0.0,0.0,1.0,0.6352914,0.843318,0.0
1.0,0.375,1.0,0.0,0.56857145,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.0,0.0,0.0,1.0,0.69787425,0.99999994,0.0
1.0,0.0,0.0,0.0,0.34285718,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.0,0.0,0.0,1.0,0.6228114,0.9723502,0.0
0.0,0.0,0.0,0.0,0.31857145,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.6992,0.069124416,0.0
1.0,0.375,0.0,0.0,0.32857144,0.57142854,1.0,0.0,0.0,0.0,0.0,0.0,0.9333334,0.5,0.0,0.0,1.0,0.5889828,0.12442396,0.0
1.0,0.25,0.0,0.0,0.04285711,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,1.0,0.9069714,0.77880186,0.0
0.0,0.375,0.0,0.0,0.45857143,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.68603426,0.66820276,0.0
1.0,0.0,0.0,0.0,0.70000005,0.8571429,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6330057,0.32718894,0.0
1.0,0.5,0.0,0.0,0.14857143,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.53333336,1.0,0.0,0.0,0.0,0.28534856,0.032258064,1.0
0.0,0.75,0.0,1.0,0.65999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8000001,0.75,0.0,0.0,1.0,0.17193143,0.004608295,1.0
1.0,0.5,0.0,1.0,0.0,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,1.0,1.0,0.0,0.0,0.38432,0.009216589,1.0
0.0,0.0,0.0,0.0,0.1842857,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.73333335,0.75,0.0,0.0,0.0,0.2165943,0.027649768,1.0
1.0,0.25,0.0,0.0,0.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.75,0.0,0.0,1.0,0.72027427,0.041474655,0.0
1.0,0.25,0.0,0.0,0.57428575,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.25,1.0,0.0,1.0,0.8871771,0.797235,0.0
0.0,0.5,1.0,0.0,0.47571427,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.11286857,0.004608295,1.0
0.0,0.5,0.0,1.0,0.43285716,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,1.0,0.0,0.0,1.0,0.38902858,0.013824885,1.0
0.0,0.0,0.0,0.0,0.58571434,0.14285713,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.75,1.0,0.0,1.0,0.63798857,0.31797233,0.0
1.0,0.5,0.0,0.0,0.6428572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.25,1.0,0.0,0.0,0.22002286,0.023041476,1.0
0.0,0.375,1.0,0.0,0.40571433,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,1.0,0.0,1.0,0.0,0.26112,0.013824885,1.0
0.0,0.5,0.0,1.0,0.34857142,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13333334,1.0,0.0,1.0,0.0,0.28169143,0.013824885,1.0
1.0,0.75,1.0,0.0,0.19428575,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.75,0.0,0.0,1.0,0.5831314,0.6221198,0.0
1.0,0.5,0.0,1.0,0.4842857,0.42857146,0.0,0.0,0.0,1.0,1.0,0.0,0.6666667,0.25,0.0,0.0,1.0,0.5162971,0.39170507,0.0
1.0,0.0,0.0,0.0,0.8314285,0.42857146,0.0,0.0,0.0,1.0,1.0,0.0,0.20000002,0.25,0.0,0.0,1.0,0.6173714,0.65898615,0.0
0.0,0.25,0.0,1.0,0.7457143,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.0,0.0,1.0,1.0,0.052891426,0.032258064,1.0
1.0,0.625,1.0,0.0,0.34000003,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,1.0,1.0,0.0,1.0,0.7854628,0.89861745,0.0
1.0,0.875,0.0,1.0,0.19857138,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.73333335,1.0,1.0,1.0,0.0,0.31451428,0.01843318,1.0
1.0,0.25,0.0,0.0,0.50428575,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.75,1.0,0.0,1.0,0.6442971,0.5299539,0.0
1.0,0.0,0.0,0.0,0.55428576,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.5,1.0,0.0,1.0,0.76662856,0.49308753,0.0
1.0,0.5,0.0,0.0,0.96428573,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.25,0.0,0.0,1.0,0.8816914,0.22580644,0.0
0.0,0.75,0.0,1.0,0.68428576,0.14285713,0.0,0.0,0.0,1.0,1.0,0.0,0.40000004,0.25,1.0,0.0,0.0,0.21462858,0.004608295,1.0
1.0,0.625,0.0,0.0,0.46428573,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.75,0.0,0.0,1.0,0.6112457,0.059907835,0.0
0.0,0.0,0.0,0.0,0.1185714,0.8571429,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6603885,0.7235023,0.0
1.0,0.5,1.0,0.0,0.46285713,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,1.0,0.0,1.0,0.77247995,0.7050691,0.0
1.0,0.5,0.0,0.0,0.8000001,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.5,0.0,1.0,0.0,0.62112,0.77880186,0.0
0.0,0.0,1.0,0.0,0.3314286,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16443428,0.01843318,1.0
1.0,0.75,0.0,0.0,0.40285718,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,1.0,1.0,0.0,0.0,0.55707425,0.105990775,0.0
1.0,0.0,0.0,0.0,0.58714294,0.42857146,0.0,0.0,0.0,1.0,1.0,0.0,0.26666668,0.25,0.0,0.0,1.0,0.47858286,0.39170507,0.0
1.0,0.75,0.0,1.0,0.71142864,0.28571427,0.0,0.0,0.0,1.0,1.0,0.0,0.40000004,0.25,0.0,0.0,0.0,0.056319997,0.027649768,1.0
0.0,0.375,1.0,0.0,0.6500001,0.57142854,1.0,0.0,0.0,0.0,0.0,0.0,0.86666673,0.75,1.0,1.0,0.0,0.20269714,0.004608295,1.0
1.0,0.0,0.0,0.0,1.0,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.0,1.0,0.7077028,0.61290324,0.0
1.0,0.0,0.0,1.0,0.107142866,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75190854,0.39170507,0.0
1.0,0.625,0.0,0.0,0.45857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.48242286,0.12442396,0.0
1.0,0.5,0.0,1.0,0.5,0.8571429,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.5,0.0,0.0,1.0,0.19556572,0.01843318,1.0
1.0,0.5,0.0,0.0,0.32999998,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,1.0,0.0,0.0,1.0,0.5908571,0.21658985,0.0
1.0,0.375,0.0,0.0,0.7371428,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,1.0,1.0,0.0,1.0,0.9829028,0.29032257,0.0
1.0,0.375,0.0,1.0,0.20285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.0,0.0,0.0,0.0,0.034514286,0.032258064,1.0
0.0,0.25,1.0,0.0,0.6142857,0.14285713,0.0,0.0,0.0,1.0,1.0,0.0,0.26666668,0.75,0.0,1.0,0.0,0.18898286,0.0,1.0
0.0,0.625,0.0,1.0,0.91714287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.28475428,0.013824885,1.0
0.0,0.5,0.0,0.0,0.6571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.75,0.0,1.0,1.0,0.5702857,0.33640552,0.0
1.0,0.0,0.0,0.0,0.65999997,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.5399314,0.86175114,0.0
0.0,0.0,0.0,0.0,0.3814286,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.27140573,0.032258064,1.0
1.0,0.0,0.0,0.0,0.6,0.71428573,0.0,0.0,0.0,1.0,0.0,1.0,0.26666668,0.75,1.0,0.0,1.0,0.5395657,0.34562212,0.0
1.0,0.5,0.0,0.0,0.31,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.25,1.0,0.0,1.0,0.89316565,0.8525345,0.0
0.0,0.375,1.0,0.0,0.36571425,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.0,0.0,1.0,0.0,0.1404343,0.013824885,1.0
1.0,0.5,0.0,0.0,0.7614286,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.75,0.0,1.0,1.0,0.7440457,0.6774193,0.0
0.0,0.375,0.0,0.0,0.58285713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86666673,0.0,1.0,0.0,1.0,0.6550857,0.30875576,0.0
0.0,0.0,1.0,0.0,0.6014286,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8000001,0.0,0.0,1.0,1.0,0.17133714,0.01843318,1.0
1.0,0.375,1.0,0.0,0.5128572,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,1.0,0.0,0.0,0.0,0.78788567,0.87096775,0.0
1.0,0.375,0.0,0.0,0.34857142,0.8571429,0.0,0.0,0.0,1.0,1.0,0.0,0.4666667,0.75,1.0,0.0,1.0,0.7678171,0.56682026,0.0
1.0,0.625,0.0,1.0,0.34999996,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.86666673,0.25,1.0,0.0,0.0,0.066879995,0.023041476,1.0
1.0,0.25,0.0,0.0,0.58714294,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.20000002,1.0,1.0,1.0,1.0,0.30189714,0.009216589,1.0
1.0,0.25,0.0,0.0,0.6371429,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9333334,0.75,1.0,0.0,1.0,0.6778971,0.5115207,0.0
1.0,0.25,0.0,0.0,0.8714286,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.5,0.0,0.0,1.0,0.6030171,0.66820276,0.0
1.0,0.875,0.0,1.0,0.54142857,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.25,0.0,0.0,0.0,0.84352,0.050691243,0.0
1.0,0.75,1.0,0.0,0.75,0.28571427,0.0,0.0,0.0,1.0,0.0,1.0,0.53333336,0.5,1.0,0.0,1.0,0.71698284,0.5852534,0.0
0.0,0.25,0.0,1.0,0.9757143,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.0,0.0,0.0,0.0,0.11017142,0.004608295,1.0
1.0,0.375,0.0,0.0,0.81285715,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.75,1.0,0.0,0.0,0.7310628,0.797235,0.0
1.0,0.0,0.0,0.0,0.42142856,0.8571429,0.0,0.0,0.0,1.0,0.0,1.0,0.06666667,1.0,0.0,0.0,1.0,0.8655543,0.7603686,0.0
1.0,0.75,0.0,0.0,0.5642857,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.75,0.0,0.0,0.0,0.9366857,0.25345623,0.0
1.0,0.5,0.0,1.0,0.4985714,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.06666667,0.75,1.0,0.0,1.0,0.32329142,0.027649768,1.0
1.0,0.0,0.0,1.0,0.5271429,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.8000001,0.75,1.0,0.0,1.0,0.67862856,0.48387095,0.0
